Trip_ID,Customer_ID,Driver_ID,Customer_Age,Customer_Gender,Is_Prime_Member,Vehicle_Type,Distance_KM,Duration_Min,Day_of_Week,day_num,hour,demand_category,Weather_Condition,weather_severity,Traffic_Level,traffic_severity,Surge_Multiplier,baseline_surge,calyber_surge,Total_Fare,baseline_fare,calyber_fare,base_fare_estimate,surge_premium,surge_premium_pct,Wait_Time_Min,captive_rider_index,captive_quartile,fairness_band,high_demand,savings,surge_reduction
TRIP55830106,534781,703587,51,F,0,Bike,6.08,11.0,Wednesday,2,22.0,Night,Rainy,3,Low,0,1.31,1.31,1.31,53.09,53.09,53.09,40.52671755725191,12.563282442748095,31.000000000000018,1.6,0.1302650085128432,Medium,Moderate,0,0.0,0.0
TRIP00891374,546415,706732,59,F,0,Sedan,1.88,4.2,Tuesday,1,22.0,Night,Cloudy,1,Severe,3,1.54,1.54,1.54,75.33,75.33,75.33,48.91558441558441,26.414415584415583,54.0,0.7,0.1767340291657413,Medium,High,1,0.0,0.0
TRIP59891161,529246,719665,49,F,0,Mini,4.04,7.3,Thursday,3,14.0,Midday,Clear,0,High,2,1.4,1.4,1.4,77.31,77.31,77.31,55.221428571428575,22.088571428571427,40.0,3.3,0.2084536235102523,High,Moderate,0,0.0,0.0
TRIP37843814,585824,703035,60,M,1,Bike,17.8,32.7,Friday,4,8.0,Morning Peak,Clear,0,Medium,1,1.24,1.24,1.24,134.62,134.62,134.62,108.56451612903226,26.05548387096775,24.000000000000007,0.5,0.0759493670886075,Low,Moderate,0,0.0,0.0
TRIP58696263,555452,706191,44,F,1,Auto,1.09,2.3,Wednesday,2,8.0,Morning Peak,Cloudy,1,High,2,1.58,1.58,1.58,26.82,26.82,26.82,16.974683544303797,9.845316455696205,58.00000000000001,0.5,0.1835443037974683,Medium,High,1,0.0,0.0
TRIP56830510,541893,708671,41,F,0,Auto,3.12,7.8,Saturday,5,14.0,Midday,Clear,0,High,2,1.21,1.21,1.21,51.34,51.34,51.33999999999999,42.4297520661157,8.9102479338843,21.000000000000004,0.6,0.0693796728107187,Low,Moderate,0,1.4210854715202004e-14,0.0
TRIP91870459,553188,719497,47,F,1,Mini,9.73,39.4,Thursday,3,8.0,Morning Peak,Clear,0,Medium,1,1.17,1.17,1.17,156.67,156.67,156.67,133.9059829059829,22.76401709401708,16.999999999999986,1.4,0.0801132578281145,Low,Fair,0,0.0,0.0
TRIP50021932,525410,713539,51,F,0,Prime,1.84,5.4,Monday,0,14.0,Midday,Cloudy,1,High,2,1.24,1.24,1.24,107.8,107.8,107.8,86.93548387096774,20.864516129032253,24.0,5.6,0.2250721741061514,High,Moderate,0,0.0,0.0
TRIP90097464,527782,716821,32,F,0,Bike,15.66,32.5,Thursday,3,8.0,Morning Peak,Cloudy,1,Low,0,1.05,1.05,1.05,109.38,109.38,109.38,104.17142857142856,5.208571428571432,5.000000000000004,0.7,0.0216707380265008,Low,Fair,0,0.0,0.0
TRIP90183387,550511,700642,25,M,0,Bike,5.2,9.1,Sunday,6,14.0,Midday,Rainy,3,Low,0,1.26,1.26,1.26,50.64,50.64,50.64,40.19047619047619,10.44952380952381,26.0,4.5,0.1992375453401436,High,Moderate,0,0.0,0.0
TRIP56370838,577779,708502,47,M,1,Auto,19.42,64.5,Saturday,5,8.0,Morning Peak,Cloudy,1,Medium,1,1.2,1.2,1.2,231.52,231.52,231.51999999999995,192.9333333333333,38.58666666666667,20.000000000000004,1.2,0.0837589754978162,Low,Fair,0,5.684341886080802e-14,0.0
TRIP82086909,525891,717036,55,F,1,Bike,10.79,20.7,Sunday,6,18.0,Evening Peak,Cloudy,1,Low,0,1.19,1.19,1.19,81.94,81.94,81.94,68.85714285714286,13.082857142857137,18.99999999999999,1.0,0.0747464653194166,Low,Fair,0,0.0,0.0
TRIP55482087,557233,711127,50,M,1,Auto,6.1,13.4,Friday,4,18.0,Evening Peak,Clear,0,Medium,1,1.26,1.26,1.26,84.04,84.04,84.03999999999999,66.6984126984127,17.34158730158731,26.00000000000001,1.1,0.099822340661781,Low,Moderate,0,1.4210854715202004e-14,0.0
TRIP84665645,550662,702116,55,M,0,Bike,3.34,11.6,Tuesday,1,18.0,Evening Peak,Cloudy,1,Low,0,1.17,1.17,1.17,39.01,39.01,39.01,33.34188034188034,5.668119658119657,17.0,3.8,0.1502886964246057,Medium,Fair,0,0.0,0.0
TRIP17098787,552448,715734,43,M,1,Prime,13.93,49.0,Wednesday,2,8.0,Morning Peak,Rainy,3,Severe,3,2.16,2.16,1.3,638.47,638.47,384.2643518518518,295.58796296296293,342.8820370370371,116.00000000000004,2.4,0.4226441631504922,Extreme,Extreme,1,254.2056481481482,0.8600000000000001
TRIP88031848,518844,715395,44,F,0,Bike,6.31,30.6,Friday,4,8.0,Morning Peak,Clear,0,Low,0,1.25,1.25,1.25,62.97,62.97,62.97,50.376,12.594,25.000000000000007,4.5,0.1960729883781182,High,Moderate,0,0.0,0.0
TRIP67154864,574901,714380,42,M,1,Sedan,4.83,14.1,Saturday,5,22.0,Night,Clear,0,Low,0,1.0,1.0,1.0,97.96,97.96,97.96,97.96,0.0,0.0,13.9,0.391812865497076,Extreme,Fair,0,0.0,0.0
TRIP82468174,570403,708065,29,M,0,Mini,4.06,10.9,Monday,0,18.0,Evening Peak,Clear,0,High,2,1.57,1.57,1.5,93.84,93.84,89.65605095541402,59.77070063694268,34.069299363057326,56.99999999999999,2.1,0.2271633725664372,High,High,1,4.183949044585987,0.07000000000000006
TRIP82206815,501383,703952,21,M,1,Sedan,2.05,5.8,Tuesday,1,8.0,Morning Peak,Clear,0,Low,0,1.37,1.37,1.37,80.87,80.87,80.87,59.02919708029197,21.840802919708032,37.00000000000001,0.8,0.1258605374194981,Medium,Moderate,0,0.0,0.0
TRIP22608831,547661,706583,48,M,1,Mini,4.91,8.6,Saturday,5,22.0,Night,Clear,0,Low,0,1.0,1.0,1.0,65.47,65.47,65.47,65.47,0.0,0.0,15.2,0.4298245614035087,Extreme,Fair,0,0.0,0.0
TRIP08004010,527073,703510,35,M,0,Mini,1.44,4.2,Tuesday,1,14.0,Midday,Clear,0,High,2,1.28,1.28,1.28,48.16,48.16,48.16,37.625,10.534999999999997,28.0,7.0,0.2786660744688726,High,Moderate,0,0.0,0.0
TRIP75305724,592209,712369,30,M,1,Mini,8.99,19.0,Saturday,5,14.0,Midday,Cloudy,1,Low,0,1.0,1.0,1.0,126.55,126.55,126.55,126.55,0.0,0.0,1.2,0.0204678362573099,Low,Fair,0,0.0,0.0
TRIP05012074,531682,718798,32,Other,1,Mini,1.06,2.2,Wednesday,2,22.0,Night,Cloudy,1,Severe,3,1.51,1.51,1.5,45.98,45.98,45.67549668874172,30.45033112582781,15.529668874172184,51.0,2.7,0.2257198904434081,High,High,1,0.30450331125828,0.010000000000000009
TRIP12114219,509155,715244,40,F,0,Sedan,10.1,24.4,Tuesday,1,8.0,Morning Peak,Clear,0,High,2,1.5,1.5,1.5,234.07,234.07,234.07,156.04666666666665,78.02333333333334,50.000000000000014,3.2,0.2371752165223184,High,Moderate,0,0.0,0.0
TRIP74671037,517576,711692,39,M,0,Sedan,2.6,7.0,Saturday,5,18.0,Evening Peak,Clear,0,High,2,1.48,1.48,1.48,87.39,87.39,87.39,59.0472972972973,28.342702702702702,48.0,4.9,0.2805537049374491,High,Moderate,0,0.0,0.0
TRIP54484450,506132,700220,34,M,1,SUV,1.12,2.0,Tuesday,1,18.0,Evening Peak,Clear,0,Low,0,1.34,1.34,1.34,76.13,76.13,76.13,56.81343283582089,19.316567164179105,34.0,0.5,0.1075949367088607,Medium,Moderate,0,0.0,0.0
TRIP82520919,556035,708274,43,Other,0,Mini,11.0,22.0,Sunday,6,8.0,Morning Peak,Rainy,3,High,2,1.89,1.89,1.4,244.92,244.92,181.42222222222225,129.5873015873016,115.3326984126984,88.99999999999999,0.5,0.2816455696202531,High,High,1,63.49777777777774,0.49
TRIP64572604,520054,714147,52,F,1,Prime,2.85,5.5,Friday,4,,Night,Stormy,4,Medium,1,1.64,1.64,1.3,174.82,174.82,138.5768292682927,106.59756097560977,68.22243902439024,64.0,3.6,0.2931749204234214,Extreme,High,1,36.243170731707295,0.33999999999999986
TRIP72024969,578734,702174,43,M,1,Sedan,4.07,8.0,Thursday,3,18.0,Evening Peak,Clear,0,Medium,1,1.38,1.38,1.3,113.35,113.35,106.7789855072464,82.1376811594203,31.21231884057969,37.99999999999999,7.5,0.3249315271300614,Extreme,Moderate,0,6.571014492753591,0.07999999999999985
TRIP16729880,563358,715089,43,M,1,Bike,0.61,2.6,Monday,0,,Night,Clear,0,Medium,1,1.0,1.0,1.0,25.0,25.0,25.0,25.0,0.0,0.0,1.6,0.0321637426900584,Low,Fair,0,0.0,0.0
TRIP12411741,563973,712852,60,F,0,Bike,6.08,20.5,Tuesday,1,8.0,Morning Peak,Clear,0,High,2,1.55,1.55,1.3,64.41,64.41,54.02129032258065,41.55483870967742,22.855161290322577,54.99999999999999,10.4,0.4635243171219187,Extreme,High,1,10.38870967741935,0.25
TRIP94123654,512919,718807,60,F,1,Auto,4.65,8.0,Sunday,6,22.0,Night,Clear,0,Medium,1,1.05,1.05,1.05,58.39,58.39,58.39,55.60952380952381,2.780476190476193,5.000000000000005,7.4,0.2175771707750388,High,Fair,0,0.0,0.0
TRIP69474779,591870,713703,40,F,1,Sedan,3.18,7.9,Saturday,5,22.0,Night,Cloudy,1,Medium,1,1.0,1.0,1.0,88.94,88.94,88.94,88.94,0.0,0.0,2.5,0.0584795321637426,Low,Fair,0,0.0,0.0
TRIP53586651,525600,700054,62,F,1,Mini,1.21,6.0,Saturday,5,8.0,Morning Peak,Clear,0,Severe,3,1.9,1.9,1.3,52.07,52.07,35.62684210526316,27.405263157894737,24.664736842105263,90.0,1.0,0.2994300096232141,Extreme,High,1,16.443157894736842,0.5999999999999999
TRIP40864973,563341,706318,34,M,1,Prime,4.18,14.7,Saturday,5,14.0,Midday,Clear,0,Medium,1,1.0,1.0,1.0,154.37,154.37,154.37,154.37,0.0,0.0,3.5,0.087719298245614,Low,Fair,0,0.0,0.0
TRIP62770038,544293,716090,53,M,0,SUV,2.3,6.9,Thursday,3,18.0,Evening Peak,Clear,0,High,2,1.44,1.44,1.44,117.48,117.48,117.48,81.58333333333334,35.89666666666666,43.99999999999999,1.4,0.1655562958027981,Medium,Moderate,0,0.0,0.0
TRIP87511523,589377,711838,34,Other,1,Prime,7.8,26.9,Sunday,6,22.0,Night,Stormy,4,Low,0,1.35,1.35,1.35,283.37,283.37,283.37,209.90370370370368,73.46629629629632,35.000000000000014,3.2,0.1897068620919387,High,Moderate,0,0.0,0.0
TRIP91050107,542052,704835,22,M,0,Prime,1.38,6.7,Thursday,3,,Night,Clear,0,Medium,1,1.0,1.0,1.0,105.29,105.29,105.29,105.29,0.0,0.0,6.3,0.1695906432748538,Medium,Fair,0,0.0,0.0
TRIP39456890,587679,711936,33,M,0,Mini,2.8,11.7,Tuesday,1,22.0,Night,Cloudy,1,Medium,1,1.0,1.0,1.0,60.47,60.47,60.47,60.47,0.0,0.0,3.1,0.0760233918128654,Low,Fair,0,0.0,0.0
TRIP86672545,560725,713444,20,F,1,Auto,4.02,10.4,Tuesday,1,22.0,Night,Cloudy,1,High,2,1.24,1.24,1.24,55.25,55.25,55.24999999999999,44.55645161290322,10.693548387096776,24.000000000000004,0.5,0.0759493670886075,Low,Moderate,0,7.105427357601002e-15,0.0
TRIP08764087,582580,718126,39,F,1,Sedan,5.79,14.4,Sunday,6,18.0,Evening Peak,Rainy,3,High,2,1.8,1.8,1.3,179.99,179.99,129.99277777777775,99.99444444444444,79.99555555555557,80.00000000000001,3.9,0.3525797616403879,Extreme,High,1,49.99722222222226,0.5
TRIP89829225,595480,719997,21,F,1,Mini,16.93,35.6,Wednesday,2,14.0,Midday,Foggy,2,Low,0,1.02,1.02,1.02,219.16,219.16,219.16,214.8627450980392,4.297254901960798,2.0000000000000067,1.9,0.0472647864386705,Low,Fair,0,0.0,0.0
TRIP86062720,540289,706375,23,M,1,Auto,16.1,29.7,Tuesday,1,18.0,Evening Peak,Clear,0,Low,0,1.37,1.37,1.37,185.53,185.53,185.53000000000003,135.42335766423358,50.10664233576642,37.0,3.5,0.2048079058405507,High,Moderate,0,-2.842170943040401e-14,0.0
TRIP48765452,558488,709986,37,F,0,SUV,2.2,5.4,Thursday,3,8.0,Morning Peak,Clear,0,High,2,1.7,1.7,1.3,122.37,122.37,93.5770588235294,71.98235294117647,50.38764705882353,70.0,2.9,0.2916944259382633,Extreme,High,1,28.792941176470606,0.3999999999999999
TRIP59464807,536203,710606,59,M,1,Sedan,8.48,20.9,Monday,0,22.0,Night,Clear,0,High,2,1.27,1.27,1.27,190.76,190.76,190.76,150.2047244094488,40.55527559055119,27.000000000000007,1.4,0.1117588274483677,Medium,Moderate,0,0.0,0.0
TRIP62625589,509486,705704,42,F,1,Mini,0.87,4.3,Sunday,6,22.0,Night,Clear,0,Low,0,1.0,1.0,1.0,38.07,38.07,38.07,38.07,0.0,0.0,1.0,0.0146198830409356,Low,Fair,0,0.0,0.0
TRIP00447388,509305,709842,55,M,0,Bike,6.67,14.2,Friday,4,18.0,Evening Peak,Rainy,3,Medium,1,1.69,1.69,1.3,67.48,67.48,51.90769230769232,39.92899408284024,27.551005917159763,69.0,3.7,0.3119216818417351,Extreme,High,1,15.572307692307682,0.3899999999999999
TRIP85744308,507320,714153,23,F,0,Mini,6.99,15.8,Monday,0,14.0,Midday,Clear,0,Low,0,1.07,1.07,1.07,101.09,101.09,101.09000000000002,94.4766355140187,6.613364485981307,6.999999999999999,8.4,0.2531460507809608,High,Fair,0,-1.4210854715202004e-14,0.0
TRIP37314457,581582,718328,39,F,0,SUV,4.71,8.3,Thursday,3,18.0,Evening Peak,Clear,0,High,2,1.6,1.6,1.3,173.42,173.42,140.90375,108.3875,65.0325,60.00000000000001,7.1,0.3828558738618698,Extreme,High,1,32.516249999999985,0.30000000000000004
TRIP24311146,555511,717840,60,F,0,SUV,5.28,13.4,Saturday,5,14.0,Midday,Clear,0,Medium,1,1.06,1.06,1.06,155.05,155.05,155.05000000000004,146.2735849056604,8.776415094339626,6.000000000000002,0.5,0.0189873417721519,Low,Fair,0,-2.842170943040401e-14,0.0
TRIP58711297,591722,713520,37,M,0,Auto,7.5,12.9,Sunday,6,22.0,Night,Clear,0,High,2,1.32,1.32,1.32,76.38,76.38,76.38,57.86363636363636,18.51636363636364,32.0,3.7,0.1948330742467984,High,Moderate,0,0.0,0.0
TRIP26661418,531274,717278,40,F,1,Mini,7.44,13.1,Monday,0,22.0,Night,Clear,0,Low,0,1.0,1.0,1.0,102.63,102.63,102.63,102.63,0.0,0.0,1.3,0.023391812865497,Low,Fair,0,0.0,0.0
TRIP51405459,563852,713164,52,F,1,Bike,10.49,36.3,Saturday,5,8.0,Morning Peak,Foggy,2,Medium,1,1.28,1.28,1.28,96.17,96.17,96.17,75.1328125,21.0371875,28.000000000000004,3.5,0.1763268931823229,Medium,Moderate,0,0.0,0.0
TRIP89352125,591727,718652,25,F,1,Sedan,9.47,17.3,Wednesday,2,14.0,Midday,Clear,0,Medium,1,1.04,1.04,1.04,162.61,162.61,162.61,156.35576923076923,6.254230769230787,4.000000000000012,0.5,0.0126582278481012,Low,Fair,0,0.0,0.0
TRIP45806966,510175,713731,44,M,0,Auto,9.91,22.0,Monday,0,14.0,Midday,Clear,0,Severe,3,1.67,1.67,1.3,153.1,153.1,119.17964071856288,91.67664670658682,61.42335329341317,67.0,4.0,0.3143644977422458,Extreme,High,1,33.920359281437115,0.3699999999999999
TRIP80989752,568503,707880,61,M,0,Mini,2.29,7.2,Thursday,3,,Night,Clear,0,Medium,1,1.0,1.0,1.0,54.18,54.18,54.18,54.18,0.0,0.0,4.5,0.1169590643274853,Medium,Fair,0,0.0,0.0
TRIP37121586,559368,714525,21,F,0,Mini,10.91,20.1,Thursday,3,18.0,Evening Peak,Stormy,4,Low,0,2.04,2.04,1.3,241.34,241.34,153.79509803921567,118.30392156862744,123.03607843137256,104.0,0.9,0.3408098304833814,Extreme,Extreme,1,87.54490196078433,0.74
TRIP21630660,561991,701518,25,M,0,Sedan,7.44,13.7,Tuesday,1,8.0,Morning Peak,Stormy,4,Low,0,1.76,1.76,1.5,188.32,188.32,160.5,107.0,81.32,75.99999999999999,1.1,0.2580501887630468,High,High,1,27.819999999999993,0.26
TRIP20992833,564135,708485,29,F,0,Bike,12.76,22.2,Monday,0,18.0,Evening Peak,Clear,0,High,2,1.44,1.44,1.3,111.37,111.37,100.54236111111112,77.34027777777779,34.02972222222222,43.99999999999999,6.6,0.317603079428529,Extreme,Moderate,0,10.827638888888885,0.1399999999999999
TRIP35273559,513332,705796,19,F,1,SUV,2.15,3.8,Wednesday,2,8.0,Morning Peak,Clear,0,High,2,1.52,1.52,1.52,115.69,115.69,115.68999999999998,76.11184210526315,39.57815789473685,52.000000000000014,0.5,0.1645569620253164,Medium,High,1,1.4210854715202004e-14,0.0
TRIP16216413,581078,717539,53,F,0,Sedan,7.0,15.1,Saturday,5,18.0,Evening Peak,Clear,0,High,2,1.52,1.52,1.5,185.33,185.33,182.89144736842104,121.92763157894736,63.40236842105264,52.000000000000014,1.7,0.199644681323562,High,High,1,2.438552631578972,0.020000000000000018
TRIP78608319,585869,702641,49,M,1,Mini,6.01,24.2,Thursday,3,22.0,Night,Clear,0,Low,0,1.16,1.16,1.16,108.91,108.91,108.91,93.88793103448276,15.022068965517237,15.999999999999991,8.1,0.2728551336146272,High,Fair,0,0.0,0.0
TRIP96386759,536351,713958,48,M,1,Bike,11.19,23.0,Tuesday,1,14.0,Midday,Cloudy,1,Medium,1,1.09,1.09,1.09,85.65,85.65,85.65,78.57798165137615,7.072018348623857,9.000000000000004,1.6,0.0606447553482863,Low,Fair,0,0.0,0.0
TRIP67110279,570183,707370,21,M,0,Sedan,9.25,31.7,Friday,4,8.0,Morning Peak,Clear,0,High,2,1.63,1.63,1.3,234.25,234.25,186.82515337423317,143.7116564417178,90.5383435582822,63.0,3.8,0.2958583166777703,Extreme,High,1,47.42484662576683,0.32999999999999985
TRIP27962114,527516,716266,23,F,0,SUV,1.46,6.0,Saturday,5,,Night,Clear,0,Medium,1,1.04,1.04,1.04,74.69,74.69,74.69,71.8173076923077,2.8726923076923043,3.999999999999995,0.5,0.0126582278481012,Low,Fair,0,0.0,0.0
TRIP74352047,589236,705403,33,M,0,Mini,2.67,5.4,Monday,0,18.0,Evening Peak,Clear,0,High,2,1.58,1.58,1.3,69.64,69.64,57.2987341772152,44.07594936708861,25.5640506329114,58.00000000000001,5.3,0.3238951809904508,Extreme,High,1,12.341265822784798,0.28
TRIP13234266,593009,709452,62,F,0,Mini,2.6,6.8,Sunday,6,14.0,Midday,Clear,0,Low,0,1.0,1.0,1.0,53.7,53.7,53.7,53.7,0.0,0.0,1.3,0.023391812865497,Low,Fair,0,0.0,0.0
TRIP66112478,587357,708817,34,F,1,Sedan,4.16,9.6,Thursday,3,8.0,Morning Peak,Clear,0,Low,0,1.37,1.37,1.37,116.08,116.08,116.08,84.72992700729927,31.35007299270073,37.00000000000001,2.1,0.1638722333259308,Medium,Moderate,0,0.0,0.0
TRIP89319422,581206,716871,60,M,0,Prime,6.33,11.8,Tuesday,1,14.0,Midday,Clear,0,Severe,3,1.65,1.65,1.3,281.52,281.52,221.8036363636364,170.61818181818182,110.90181818181816,64.99999999999999,3.3,0.2875675475608852,Extreme,High,1,59.71636363636358,0.34999999999999987
TRIP44964871,577023,706709,38,M,0,Bike,3.25,5.6,Tuesday,1,22.0,Night,Stormy,4,Low,0,1.61,1.61,1.3,39.26,39.26,31.70062111801242,24.38509316770186,14.874906832298135,61.00000000000001,7.9,0.4094122436893923,Extreme,High,1,7.559378881987577,0.31000000000000005
TRIP56749551,559285,705494,59,M,1,SUV,8.46,17.5,Friday,4,,Night,Clear,0,Medium,1,1.02,1.02,1.02,204.03,204.03,204.03,200.02941176470588,4.000588235294117,2.0,4.4,0.1203642016433488,Medium,Fair,0,0.0,0.0
TRIP05367036,585258,712408,19,M,1,SUV,3.89,9.1,Saturday,5,18.0,Evening Peak,Clear,0,Medium,1,1.29,1.29,1.29,136.07,136.07,136.07000000000002,105.48062015503876,30.589379844961243,29.000000000000004,0.8,0.1005440817232955,Low,Moderate,0,-2.842170943040401e-14,0.0
TRIP73468056,560134,708136,53,F,0,Auto,5.4,12.9,Sunday,6,18.0,Evening Peak,Clear,0,High,2,1.69,1.69,1.3,84.74,84.74,65.18461538461538,50.142011834319526,34.59798816568047,69.0,5.0,0.3499333777481678,Extreme,High,1,19.55538461538461,0.3899999999999999
TRIP84686878,585007,714076,50,F,1,Mini,5.31,21.4,Monday,0,8.0,Morning Peak,Cloudy,1,Medium,1,1.4,1.4,1.4,100.89,100.89,100.89,72.06428571428572,28.825714285714284,40.0,4.6,0.2464653194166851,High,Moderate,0,0.0,0.0
TRIP48041344,595013,702116,21,F,0,Auto,7.78,13.9,Saturday,5,18.0,Evening Peak,Rainy,3,Low,0,1.76,1.76,1.4,119.7,119.7,95.2159090909091,68.01136363636364,51.68863636363636,75.99999999999999,1.6,0.2726700718039825,High,High,1,24.48409090909091,0.3600000000000001
TRIP14700607,513248,702537,32,F,0,Sedan,1.82,6.8,Friday,4,14.0,Midday,Cloudy,1,Medium,1,1.0,1.0,1.0,70.47,70.47,70.47,70.47,0.0,0.0,7.9,0.2163742690058479,High,Fair,0,0.0,0.0
TRIP66242397,505694,701403,18,F,1,SUV,9.75,24.3,Thursday,3,,Night,Cloudy,1,High,2,1.42,1.42,1.3,289.99,289.99,265.4838028169014,204.2183098591549,85.77169014084507,41.99999999999999,15.1,0.5598119772003849,Extreme,Moderate,0,24.506197183098607,0.11999999999999988
TRIP40356836,595005,709395,31,M,0,Prime,2.74,8.8,Monday,0,8.0,Morning Peak,Clear,0,Medium,1,1.41,1.41,1.41,152.29,152.29,152.29,108.00709219858156,44.28290780141843,40.99999999999999,0.5,0.1297468354430379,Medium,Moderate,0,0.0,0.0
TRIP39029212,507476,719310,39,F,0,Mini,7.19,26.3,Thursday,3,22.0,Night,Rainy,3,Low,0,1.13,1.13,1.13,111.58,111.58,111.58,98.74336283185842,12.83663716814158,12.999999999999984,5.2,0.1785661410911244,Medium,Fair,0,0.0,0.0
TRIP92753622,560426,712390,56,F,0,Bike,6.81,14.0,Saturday,5,18.0,Evening Peak,Clear,0,Low,0,1.33,1.33,1.33,64.26,64.26,64.26,48.31578947368421,15.944210526315793,33.00000000000001,4.9,0.2330853505070693,High,Moderate,0,0.0,0.0
TRIP81582288,575189,719371,24,F,1,Auto,11.5,49.5,Friday,4,18.0,Evening Peak,Clear,0,Medium,1,1.32,1.32,1.32,148.08,148.08,148.08000000000004,112.1818181818182,35.898181818181826,32.00000000000001,0.7,0.1071137760011844,Low,Moderate,0,-2.842170943040401e-14,0.0
TRIP58054047,509669,706420,21,M,0,Mini,19.51,58.3,Thursday,3,8.0,Morning Peak,Clear,0,Low,0,1.36,1.36,1.3,295.61,295.61,282.5683823529412,217.36029411764704,78.24970588235297,36.000000000000014,8.1,0.3361462728551336,Extreme,Moderate,0,13.041617647058786,0.06000000000000005
TRIP41159586,538152,710698,53,M,1,Sedan,8.5,16.2,Tuesday,1,8.0,Morning Peak,Cloudy,1,High,2,1.53,1.53,1.5,203.5,203.5,199.50980392156865,133.00653594771242,70.49346405228758,52.99999999999999,2.6,0.2291250277592716,High,High,1,3.990196078431353,0.030000000000000027
TRIP19395383,586919,705009,63,M,0,Mini,10.27,29.3,Thursday,3,18.0,Evening Peak,Clear,0,Low,0,1.33,1.33,1.3,171.09,171.09,167.23082706766917,128.6390977443609,42.45090225563911,33.00000000000001,7.7,0.3149566955363091,Extreme,Moderate,0,3.8591729323308357,0.030000000000000027
TRIP01055707,573976,715336,28,M,1,Bike,2.43,8.5,Wednesday,2,14.0,Midday,Foggy,2,Low,0,1.1,1.1,1.1,27.43,27.43,27.430000000000007,24.93636363636364,2.493636363636366,10.00000000000001,2.4,0.0872011251758087,Low,Fair,0,-7.105427357601002e-15,0.0
TRIP06938019,555242,718017,48,M,1,Auto,10.48,29.7,Saturday,5,14.0,Midday,Clear,0,High,2,1.27,1.27,1.27,141.04,141.04,141.03999999999996,111.0551181102362,29.984881889763784,27.000000000000007,0.5,0.0854430379746835,Low,Moderate,0,2.842170943040401e-14,0.0
TRIP69853508,536787,717369,39,M,0,Mini,0.98,3.8,Thursday,3,8.0,Morning Peak,Rainy,3,Low,0,1.57,1.57,1.4,44.69,44.69,39.85095541401274,28.46496815286624,16.22503184713376,57.000000000000014,3.5,0.2680990450810571,High,High,1,4.83904458598726,0.17000000000000015
TRIP93965325,588198,716751,21,M,0,Sedan,3.75,6.7,Saturday,5,22.0,Night,Clear,0,High,2,1.14,1.14,1.14,87.4,87.4,87.39999999999999,76.66666666666667,10.733333333333334,14.000000000000002,1.1,0.0618476571174772,Low,Fair,0,1.4210854715202004e-14,0.0
TRIP97502463,568498,706876,57,M,1,Sedan,16.43,50.4,Sunday,6,8.0,Morning Peak,Clear,0,Low,0,1.41,1.41,1.41,365.79,365.79,365.7900000000001,259.42553191489367,106.36446808510637,40.99999999999998,4.3,0.240857946554149,High,Moderate,0,-5.684341886080802e-14,0.0
TRIP47836459,593504,707468,60,M,0,Bike,3.71,7.0,Sunday,6,18.0,Evening Peak,Rainy,3,Medium,1,1.44,1.44,1.4,40.06,40.06,38.94722222222222,27.819444444444446,12.240555555555556,44.0,2.4,0.1947960618846694,High,Moderate,0,1.1127777777777794,0.040000000000000036
TRIP18890056,514100,714890,38,M,1,Auto,2.85,5.5,Monday,0,8.0,Morning Peak,Clear,0,Severe,3,2.01,2.01,1.3,59.94,59.94,38.76716417910448,29.82089552238806,30.119104477611938,101.0,13.5,0.6997372122288843,Extreme,Extreme,1,21.172835820895514,0.7099999999999997
TRIP95606326,562004,719247,28,F,1,SUV,1.64,3.6,Thursday,3,22.0,Night,Clear,0,Medium,1,1.0,1.0,1.0,85.55,85.55,85.55,85.55,0.0,0.0,2.3,0.0526315789473684,Low,Fair,0,0.0,0.0
TRIP09759500,588869,718828,42,M,1,Mini,7.37,16.4,Monday,0,8.0,Morning Peak,Clear,0,Low,0,1.27,1.27,1.27,111.77,111.77,111.77,88.00787401574803,23.762125984251966,27.0,3.5,0.1731623362202975,Medium,Moderate,0,0.0,0.0
TRIP98239182,550361,719660,53,F,1,SUV,1.53,6.2,Wednesday,2,18.0,Evening Peak,Foggy,2,Medium,1,1.19,1.19,1.19,70.35,70.35,70.35,59.11764705882353,11.232352941176464,19.0,0.5,0.0601265822784809,Low,Fair,0,0.0,0.0
TRIP25341097,537199,713085,62,F,1,SUV,4.36,9.0,Saturday,5,18.0,Evening Peak,Stormy,4,Medium,1,1.9,1.9,1.3,184.18,184.18,126.01789473684212,96.93684210526315,87.24315789473684,89.99999999999999,0.6,0.2877341031904655,Extreme,High,1,58.16210526315788,0.5999999999999999
TRIP46896538,594674,711299,43,F,0,Bike,4.94,15.0,Sunday,6,22.0,Night,Cloudy,1,Low,0,1.07,1.07,1.07,39.88,39.88,39.88,37.271028037383175,2.6089719626168275,7.000000000000014,2.1,0.0689355244651713,Low,Fair,0,0.0,0.0
TRIP31666230,590809,702863,55,F,0,Sedan,12.04,51.7,Tuesday,1,14.0,Midday,Clear,0,High,2,1.14,1.14,1.14,220.12,220.12,220.12,193.08771929824564,27.03228070175436,13.999999999999984,0.5,0.0443037974683543,Low,Fair,0,0.0,0.0
